Num_Acc,catv,obs,obsm,choc,manv,num_veh
200900000488,7,0,1,3,1,A01
200900000489,30,0,0,0,1,A01
200900000490,7,0,2,5,12,B01
200900000490,7,0,2,1,1,C01
200900000490,32,0,2,3,3,A01
200900000491,30,0,2,3,11,A01
200900000491,10,0,2,7,1,B01
200900000492,2,0,2,1,1,B01
200900000492,7,0,2,3,22,A01
200900000493,7,0,2,2,1,B01
200900000493,7,1,2,7,1,A01
200900000494,30,0,2,1,5,A01
200900000494,7,0,2,8,20,B01
200900000495,30,1,2,1,18,B01
200900000495,7,0,2,7,22,A01
200900000496,7,0,2,8,15,A01
200900000496,30,0,2,2,1,B01
200900000497,7,0,1,5,1,A01
200900000498,34,0,2,1,1,B01
200900000498,7,0,2,0,10,A01
200900000499,7,0,2,1,13,A01
200900000499,7,0,2,3,15,B01
200900000500,7,0,2,4,23,B01
200900000500,10,0,2,1,2,A01
200900000501,7,0,1,2,15,A01
200900000502,31,0,0,0,21,A01
200900000503,7,0,2,3,15,A01
200900000503,31,0,2,8,1,B01
200900000504,31,0,0,0,21,A01
200900000505,10,0,2,5,1,B01
200900000505,31,0,2,1,12,A01
200900000506,33,0,1,1,1,A01
200900000507,7,0,2,3,15,B01
200900000507,32,0,2,8,17,A01
200900000508,2,0,2,4,16,B01
200900000508,2,0,2,1,2,A01
200900000509,30,0,1,0,1,A01
200900000510,2,0,2,1,1,B01
200900000510,7,0,2,1,15,A01
200900000511,7,0,2,3,1,B01
200900000511,7,0,2,3,5,A01
200900000512,7,0,2,2,16,A01
200900000512,32,0,2,7,1,B01
200900000513,7,0,2,2,1,A01
200900000513,7,1,2,6,1,B01
200900000514,10,0,2,2,16,A01
200900000514,1,0,2,1,1,B01
200900000515,7,0,2,1,2,A01
200900000515,7,0,2,1,2,B01
200900000515,7,0,2,1,1,C01
200900000516,7,0,1,1,1,A01
200900000517,13,0,1,5,16,A01
200900000518,32,0,2,0,23,B01
200900000518,7,0,2,1,2,A01
200900000519,32,12,0,1,13,A01
200900000520,7,14,0,3,13,A01
200900000521,7,0,2,3,15,A01
200900000521,30,0,2,2,17,B01
200900000522,7,15,0,1,1,A01
200900000523,33,0,2,8,7,A01
200900000523,7,0,2,2,16,B01
200900000524,7,0,2,1,2,A01
200900000524,7,0,2,4,23,B01
200900000525,7,0,1,1,16,Z01
200900000526,7,0,2,0,1,Z01
200900000526,2,0,2,4,1,B01
200900000527,7,0,1,1,1,Z01
200900000528,7,0,1,1,1,A01
200900000529,7,0,0,7,1,A01
200900000530,7,6,0,1,14,A01
200900000531,7,0,2,6,11,A01
200900000531,32,0,2,7,1,B01
200900000532,7,0,1,2,1,A01
200900000533,7,0,2,7,2,A01
200900000533,37,0,2,8,2,B01
200900000534,31,0,2,2,9,A01
200900000534,7,0,2,6,2,B01
200900000535,13,0,1,1,9,A01
200900000536,33,0,2,1,1,A01
200900000536,7,0,2,3,19,B01
200900000537,7,0,1,2,9,A01
200900000538,2,0,2,1,2,B01
200900000538,7,0,2,3,1,A01
200900000539,31,0,2,6,15,B01
200900000539,31,0,2,7,17,A01
200900000540,7,0,2,4,2,B01
200900000540,37,0,2,1,2,A01
200900000541,31,0,1,1,17,A01
200900000542,7,0,1,4,4,A01
200900000543,3,0,2,3,10,B01
200900000543,30,0,2,1,5,A01
200900000544,32,0,1,1,1,A01
200900000545,10,0,1,2,1,A01
200900000546,37,0,2,0,7,A01
200900000546,7,0,2,0,16,Z01
200900000547,10,0,1,2,1,A01
200900000548,2,0,1,1,1,A01
200900000549,32,0,2,3,1,B01
200900000549,7,0,2,2,16,A01
200900000550,7,0,1,2,9,A01
200900000551,7,0,2,0,12,A01
200900000551,33,0,2,1,1,B01
200900000551,7,0,2,0,23,C01
200900000552,10,0,2,8,1,B01
200900000552,31,1,2,7,1,A01
200900000553,7,0,2,3,10,A01
200900000553,31,0,2,1,1,B01
200900000554,7,0,1,4,20,A01
200900000555,7,0,0,4,2,B01
200900000555,7,0,2,1,2,A01
200900000556,10,0,1,3,0,A01
200900000557,7,1,0,7,19,A01
200900000558,7,0,2,1,1,A01
200900000558,7,0,0,4,1,B02
200900000559,7,0,2,4,1,A01
200900000559,10,0,2,2,1,B02
200900000560,7,0,2,1,1,B02
200900000560,7,3,2,4,1,A01
200900000561,7,0,1,3,1,A01
200900000562,7,0,1,3,1,A01
200900000563,10,0,2,3,1,B02
200900000563,7,0,2,1,13,A01
200900000563,7,0,2,1,1,C03
200900000564,7,0,2,6,21,A01
200900000564,10,0,2,3,1,B02
200900000565,33,0,2,1,1,B02
200900000565,7,0,2,7,15,A01
200900000566,7,0,2,4,16,B01
200900000566,7,0,2,1,2,A01
200900000567,7,1,0,7,1,B02
200900000568,7,0,0,4,1,A01
200900000568,7,0,2,1,2,B02
200900000569,7,0,1,1,1,A01
200900000570,30,0,1,1,1,A01
200900000571,7,0,2,1,1,B02
200900000571,10,0,2,3,13,A01
200900000572,7,0,1,1,14,A01
200900000573,7,8,0,1,14,A01
200900000574,7,8,0,8,1,A01
200900000575,7,0,2,1,1,B02
200900000575,7,0,2,7,19,A01
200900000576,7,13,0,3,13,A01
200900000577,33,0,2,1,1,A01
200900000577,7,0,2,8,15,B02
200900000578,7,0,2,2,1,B01
200900000578,1,0,2,8,1,A01
200900000579,7,0,2,6,10,A01
200900000579,32,0,2,1,1,B01
200900000580,7,0,2,1,18,A01
200900000580,13,1,2,1,1,B01
200900000581,34,0,5,2,1,A01
200900000582,31,15,0,1,14,A01
200900000583,31,0,2,2,1,B01
200900000583,7,0,2,3,10,A01
200900000584,32,0,2,8,1,B01
200900000584,7,0,2,2,14,A01
200900000585,32,0,2,0,21,A01
200900000586,33,1,2,2,1,B01
200900000586,7,0,2,8,16,A01
200900000587,7,14,0,2,14,A01
200900000588,34,0,2,1,1,B01
200900000588,7,0,2,3,1,C01
200900000588,7,0,2,2,10,A01
200900000589,31,0,2,7,1,B01
200900000589,7,0,2,2,9,A01
200900000590,2,0,1,7,7,A01
200900000591,10,12,2,6,13,A01
200900000591,7,0,2,3,1,B01
200900000592,7,0,2,3,2,A01
200900000592,7,0,2,5,2,B01
200900000593,7,11,0,3,1,A01
200900000594,7,1,0,2,21,A01
200900000595,30,0,2,5,7,A01
200900000595,7,0,2,2,9,B01
200900000596,15,0,2,2,12,A01
200900000596,7,4,2,6,1,B01
200900000596,10,0,2,1,1,C01
200900000597,7,0,2,3,13,A01
200900000597,33,9,2,1,1,B01
200900000598,7,0,1,3,1,A01
200900000599,7,0,2,2,15,A01
200900000599,32,0,2,1,1,B01
200900000600,7,0,2,1,2,A01
200900000600,7,0,2,4,23,C01
200900000600,7,0,2,0,2,B01
200900000601,7,0,2,4,23,B01
200900000601,7,0,2,1,2,A01
200900000602,7,0,2,1,2,A01
200900000602,7,0,2,4,23,B01
200900000603,7,0,2,3,16,B01
200900000603,33,0,2,1,1,A01
200900000604,7,0,2,1,13,A01
200900000604,14,0,2,3,1,B01
200900000605,7,0,2,8,22,A01
200900000605,30,0,2,1,1,B01
200900000606,15,0,2,2,1,B01
200900000606,7,0,2,8,11,A01
200900000607,32,0,0,0,21,A01
200900000608,32,0,2,0,18,A01
200900000608,7,0,2,4,23,B01
200900000609,7,0,1,5,4,A01
200900000610,32,0,1,1,1,A01
200900000611,7,0,1,1,15,A01
200900000612,37,0,1,5,7,A01
200900000613,30,0,1,1,1,A01
200900000614,2,0,0,7,1,A01
200900000615,32,0,2,1,1,B01
200900000615,2,0,2,8,1,A01
200900000616,7,4,0,3,13,A01
200900000617,7,0,2,7,15,A01
200900000617,33,0,2,1,1,B01
200900000618,34,0,0,8,1,A01
200900000619,33,0,2,3,3,B01
200900000619,7,0,2,5,11,A01
200900000620,7,0,2,9,23,B01
200900000620,7,0,2,1,2,A01
200900000620,7,0,2,4,23,C01
200900000621,7,0,1,0,1,Z01
200900000622,32,0,2,7,1,A01
200900000622,7,0,2,0,18,Z01
200900000623,7,8,0,1,13,A01
200900000624,7,11,0,3,14,A01
200900000625,33,0,2,1,1,A01
200900000625,7,0,2,5,1,B01
200900000626,7,0,1,1,1,A01
200900000627,7,0,1,4,4,A01
200900000628,33,0,2,1,1,B01
200900000628,33,0,2,4,15,A01
200900000629,33,0,2,7,1,A01
200900000629,7,0,2,0,13,Z01
200900000630,7,0,2,3,2,A01
200900000630,7,0,2,5,23,B01
200900000631,7,0,2,1,2,Z01
200900000631,7,0,2,2,2,X01
200900000631,7,0,2,4,2,A01
200900000632,31,0,0,8,1,A01
200900000633,1,0,2,4,7,B01
200900000633,7,0,2,3,7,A01
200900000634,33,0,0,7,1,A01
200900000635,7,0,1,1,1,A01
200900000636,32,0,0,0,1,A01
200900000637,32,0,1,7,1,A01
200900000638,31,0,2,1,1,B01
200900000638,7,0,2,7,12,A01
200900000639,7,0,2,1,15,A01
200900000639,7,0,2,1,1,B01
200900000640,37,0,1,0,16,Z01
200900000641,7,0,1,0,1,A01
200900000642,32,0,1,0,1,Z01
200900000643,7,0,2,2,11,A01
200900000643,32,0,2,3,15,B01
200900000644,7,0,2,3,17,B01
200900000644,34,0,2,2,23,A01
200900000645,7,0,2,1,1,A01
200900000645,1,0,2,7,19,B01
200900000646,7,0,2,4,2,A01
200900000646,7,0,2,4,2,B01
200900000647,30,0,0,0,1,A01
200900000648,32,0,0,0,1,A01
200900000649,30,0,2,3,1,B01
200900000649,10,0,2,2,11,A01
200900000650,1,0,1,0,7,A01
200900000651,7,0,1,1,1,A01
200900000652,7,0,1,2,16,A01
200900000653,7,0,1,1,1,A01
200900000654,30,0,1,2,17,A01
200900000655,7,0,2,5,2,B01
200900000655,7,0,2,3,2,A01
200900000656,32,15,0,7,1,A01
200900000657,30,2,0,1,13,A01
200900000658,1,0,2,7,11,B01
200900000658,7,0,2,7,1,A01
200900000659,7,0,1,1,9,A01
200900000660,33,0,2,0,13,A01
200900000660,7,0,2,2,15,B01
200900000661,31,0,2,0,17,A01
200900000661,37,0,2,0,23,B01
200900000662,32,0,0,8,1,A01
200900000663,10,0,2,8,23,B01
200900000663,31,8,2,1,17,A01
200900000664,7,0,1,2,5,A01
200900000665,33,0,0,8,13,A01
200900000666,7,4,0,2,14,A01
200900000667,15,0,2,2,1,B01
200900000667,7,0,2,3,1,C01
200900000667,7,4,2,3,13,A01
200900000668,7,0,2,7,14,B01
200900000668,2,0,2,8,1,A01
200900000669,7,0,2,7,22,A01
200900000669,1,0,2,0,1,B01
200900000670,7,0,1,2,1,A01
200900000671,34,0,2,1,17,B01
200900000671,7,0,2,8,9,A01
200900000672,31,0,2,0,9,B01
200900000672,30,8,2,3,7,A01
200900000673,7,0,2,2,14,A01
200900000673,31,0,2,4,1,B01
200900000674,7,0,2,7,15,A01
200900000674,30,0,2,1,1,B01
200900000675,7,0,2,1,2,A01
200900000675,7,0,2,4,2,B01
200900000676,32,0,0,0,21,A01
200900000677,7,0,1,1,1,A01
200900000678,32,0,0,8,13,A01
200900000679,30,0,2,8,13,A01
200900000679,34,0,2,9,1,B01
200900000680,30,1,0,1,21,A01
200900000681,7,0,1,1,1,A01
200900000682,1,0,2,8,1,B01
200900000682,7,0,2,1,15,A01
200900000683,7,1,0,0,13,A01
200900000684,32,0,0,0,21,A01
200900000685,7,0,1,1,15,Z01
200900000686,30,0,1,2,17,A01
200900000687,7,0,1,3,1,A01
200900000688,34,0,2,7,17,B01
200900000688,7,0,2,3,10,A01
200900000689,30,0,0,8,21,A01
200900000690,32,0,2,1,1,B01
200900000690,7,8,2,2,15,A01
200900000691,1,0,2,1,1,B01
200900000691,7,0,2,2,9,A01
200900000692,1,0,1,1,1,A01
200900000693,32,0,2,4,2,A01
200900000693,7,0,2,6,2,B01
200900000694,7,0,2,3,1,B01
200900000694,2,0,2,3,13,A01
200900000695,7,0,2,0,12,Z01
200900000695,31,0,2,0,3,A01
200900000695,7,0,2,7,1,B01
200900000696,32,0,2,2,2,A01
200900000696,7,0,2,6,2,B01
200900000697,1,0,1,4,1,A01
200900000698,7,0,1,3,1,A01
200900000699,30,0,1,1,7,A01
200900000700,1,0,2,0,15,A01
200900000700,32,0,2,0,17,Z01
200900000701,32,0,1,1,17,A01
200900000702,30,0,1,2,4,A01
200900000703,7,0,1,0,1,Z01
200900000704,7,0,2,1,2,Z01
200900000704,7,0,2,4,15,A01
200900000705,7,0,2,4,23,B01
200900000705,1,0,2,1,2,A01
200900000706,30,0,0,0,21,A01
200900000707,30,0,0,0,14,A01
200900000708,7,0,1,0,1,Z01
200900000709,7,4,2,6,1,A01
200900000709,15,0,2,0,14,Z01
200900000710,7,0,2,1,15,B01
200900000710,32,0,2,1,7,A01
200900000711,10,0,1,5,16,A01
200900000712,7,0,2,3,10,A01
200900000712,33,0,2,1,1,B01
200900000713,7,0,2,8,2,C01
200900000713,33,4,2,1,2,A01
200900000713,7,0,2,4,2,B01
200900000714,33,0,1,2,1,A01
200900000715,7,0,2,3,10,A01
200900000715,32,0,2,7,1,B01
200900000716,32,0,2,8,1,B01
200900000716,7,0,2,1,1,A01
200900000717,34,0,2,3,23,B01
200900000717,15,0,2,2,14,A01
200900000718,15,0,2,0,1,B01
200900000718,2,0,2,1,17,A01
200900000719,7,0,1,0,1,Z01
200900000720,30,0,1,1,1,Z01
200900000721,7,0,2,4,2,B01
200900000721,7,0,2,1,2,Z01
200900000721,7,0,2,1,2,A01
200900000722,33,12,2,1,2,A01
200900000722,7,0,2,6,2,B01
200900000723,31,0,2,1,1,A01
200900000723,7,0,2,7,15,B01
200900000724,31,0,2,8,3,A01
200900000724,7,0,2,7,1,B01
200900000725,7,0,2,6,11,A01
200900000725,32,0,2,7,1,B01
200900000726,7,0,1,0,1,Z01
200900000727,30,0,2,3,18,A01
200900000727,7,0,2,2,16,B01
200900000728,33,12,0,0,13,A01
200900000729,7,14,0,0,13,A01
200900000730,10,0,2,1,2,A01
200900000730,7,0,2,4,23,B01
200900000731,33,0,0,7,21,A01
200900000732,33,0,0,2,17,A01
200900000733,2,0,0,0,1,A01
200900000734,7,0,2,3,10,A01
200900000734,32,0,2,7,1,B01
200900000735,7,0,2,2,1,A01
200900000735,31,0,2,0,1,B01
200900000736,10,0,2,5,1,A01
200900000736,7,0,2,1,1,B01
200900000737,10,4,0,1,13,A01
200900000738,33,0,0,8,21,A01
200900000739,7,0,2,7,10,A01
200900000739,31,0,2,1,1,B01
200900000740,31,0,2,1,1,B01
200900000740,7,0,2,5,16,A01
200900000741,32,0,0,0,21,A01
200900000742,7,0,1,1,16,A01
200900000743,7,0,2,3,15,B01
200900000743,1,0,2,7,17,A01
200900000744,37,0,2,8,10,A01
200900000744,34,0,2,1,1,B01
200900000745,32,0,2,7,1,B01
200900000745,7,0,2,3,9,A01
200900000746,7,0,2,5,23,C01
200900000746,33,0,2,6,23,B01
200900000746,34,0,2,2,2,A01
200900000747,7,12,0,3,13,A01
200900000748,31,0,2,1,2,A01
200900000748,7,0,2,4,2,B01
200900000749,31,0,2,1,1,B01
200900000749,7,0,2,2,15,A01
200900000750,30,0,1,7,18,A01
200900000751,32,0,0,2,1,A01
200900000752,32,0,0,0,5,A01
200900000753,32,0,1,1,1,A01
200900000754,33,0,0,8,1,A01
200900000755,2,9,0,1,1,A01
200900000756,1,0,2,0,14,A01
200900000756,7,0,2,3,1,B01
200900000757,7,0,2,3,10,A01
200900000757,33,0,2,2,17,B01
200900000758,7,0,1,4,4,A01
200900000759,7,0,2,1,15,A01
200900000759,7,0,2,3,1,B01
200900000760,7,0,2,1,1,B01
200900000760,7,0,2,2,15,A01
200900000761,34,0,1,2,1,A01
200900000762,33,0,1,2,1,A01
200900000763,32,0,1,2,1,A01
200900000764,7,0,1,3,1,A01
200900000765,1,0,2,1,1,B01
200900000765,7,0,2,8,22,A01
200900000766,32,0,1,1,1,A01
200900000767,33,0,2,1,3,A01
200900000767,7,0,2,6,1,B01
200900000768,7,0,2,2,13,A01
200900000768,32,0,2,1,1,B01
200900000769,2,0,0,0,1,A01
200900000770,31,0,0,0,1,A01
200900000771,32,0,2,7,1,B01
200900000771,7,0,2,8,15,A01
200900000772,2,0,0,0,1,A01
200900000773,32,0,2,1,1,B01
200900000773,15,0,2,7,15,A01
200900000774,30,1,0,2,14,A01
200900000775,7,0,2,6,10,A01
200900000775,31,0,2,1,1,B01
200900000776,7,0,2,2,1,A01
200900000776,32,0,2,8,23,B01
200900000777,7,0,2,1,1,A01
200900000777,7,1,2,8,1,B01
200900000778,7,0,2,4,2,B01
200900000778,7,0,2,1,2,A01
200900000779,32,1,0,1,21,A01
200900000780,2,0,2,3,18,A01
200900000780,7,0,2,2,16,B01
200900000781,34,0,1,2,17,A01
200900000782,7,0,1,1,1,A01
200900000783,7,0,2,3,21,B01
200900000783,32,0,2,1,21,A01
200900000784,7,0,2,3,15,A01
200900000784,30,0,2,7,17,B01
200900000785,30,0,2,5,2,A01
200900000785,7,0,2,3,2,Z01
200900000786,30,0,1,1,1,A01
200900000787,7,0,1,3,1,A01
200900000788,7,0,1,2,1,A01
200900000789,7,0,2,1,1,B01
200900000789,33,0,2,4,15,A01
200900000790,7,0,2,0,15,Z01
200900000790,32,0,2,7,1,A01
200900000791,7,0,2,3,1,B01
200900000791,31,0,2,1,1,A01
200900000792,7,0,2,4,23,B01
200900000792,33,0,2,1,2,A01
200900000793,30,0,2,0,17,B01
200900000793,1,0,2,3,15,A01
200900000794,33,0,1,1,1,A01
200900000795,32,0,2,0,1,A01
200900000795,10,0,2,0,9,B01
200900000796,7,0,1,1,1,A01
200900000797,10,0,2,6,23,B01
200900000797,32,0,2,1,2,A01
200900000798,33,0,0,0,1,A01
200900000799,31,0,2,7,2,A01
200900000799,7,0,2,6,2,B01
200900000800,2,0,1,0,1,Z01
200900000801,30,0,2,8,1,B01
200900000801,7,0,2,7,15,A01
200900000802,10,0,1,3,15,A01
200900000803,33,0,2,3,18,B01
200900000803,7,0,2,2,16,A01
200900000804,31,0,2,2,3,A01
200900000804,7,0,2,6,23,B01
200900000805,7,0,2,2,2,A01
200900000805,7,0,2,4,23,B01
200900000806,33,0,2,1,1,B01
200900000806,7,0,2,7,1,A01
200900000807,10,0,1,6,4,A01
200900000808,32,0,2,1,17,Z01
200900000808,1,0,2,4,7,A01
200900000809,7,0,2,4,23,B01
200900000809,7,0,2,1,2,A01
200900000810,2,0,1,0,1,Z01
200900000811,7,0,2,4,23,A01
200900000811,7,0,2,2,2,Z01
200900000812,7,0,1,7,7,A01
200900000813,2,0,2,1,18,A01
200900000813,13,0,2,2,16,B01
200900000814,32,0,2,1,1,A01
200900000814,7,0,2,2,15,B01
200900000815,2,0,1,1,1,A01
200900000816,31,0,0,0,21,A01
200900000817,33,0,2,3,1,B01
200900000817,10,0,2,7,14,A01
200900000818,31,0,0,8,1,A01
200900000819,1,0,2,1,2,A01
200900000819,7,0,2,4,23,B01
200900000820,32,0,2,2,15,B01
200900000820,32,0,2,1,17,A01
200900000821,30,0,1,0,1,A01
200900000822,7,0,2,1,2,Z01
200900000822,7,0,2,6,23,A01
200900000823,7,0,2,4,2,B01
200900000823,7,0,2,1,2,A01
200900000824,31,0,1,1,1,A01
200900000825,7,0,2,4,2,B01
200900000825,32,0,2,1,2,A01
200900000826,32,4,0,0,13,A01
200900000827,30,0,2,3,18,A01
200900000827,7,0,2,2,16,B01
200900000828,7,0,2,4,1,B01
200900000828,33,0,2,1,11,A01
200900000829,7,0,2,6,1,B01
200900000829,14,0,2,2,12,A01
200900000830,7,8,2,4,2,B01
200900000830,7,0,2,1,2,A01
200900000831,31,14,2,0,1,B01
200900000831,7,0,2,3,1,A01
200900000832,7,0,2,8,1,B01
200900000832,7,0,2,3,1,A01
200900000833,7,1,0,1,13,A01
200900000834,7,0,1,3,15,A01
200900000835,7,0,1,8,1,A01
200900000836,13,0,2,0,14,B01
200900000836,33,0,2,8,18,A01
200900000837,7,0,2,3,10,A01
200900000837,30,0,2,5,1,B01
200900000838,7,0,1,2,15,A01
200900000839,7,0,2,1,2,A01
200900000839,7,0,2,4,23,B01
200900000840,34,0,1,3,1,A01
200900000841,7,0,2,2,23,B01
200900000841,32,0,2,3,1,A01
200900000842,7,0,1,2,1,A01
200900000843,7,0,2,6,15,B01
200900000843,32,0,2,1,17,A01
200900000844,32,0,0,0,21,A01
200900000845,32,0,0,0,21,A01
200900000846,7,0,2,3,7,B01
200900000846,33,0,2,9,14,A01
200900000846,7,0,2,4,1,C01
200900000847,7,0,2,3,9,A01
200900000847,2,0,2,1,7,B01
200900000848,30,0,2,3,1,B01
200900000848,10,0,2,2,14,A01
200900000849,33,0,2,1,3,A01
200900000849,10,0,2,5,2,B01
200900000850,7,0,2,2,16,B01
200900000850,30,0,2,1,18,A01
200900000851,30,0,2,1,1,B01
200900000851,7,0,2,3,9,A01
200900000852,13,0,2,7,14,A01
200900000852,1,0,2,8,1,B01
200900000853,7,0,2,1,2,A01
200900000853,7,0,2,4,2,B01
200900000854,1,0,2,1,1,A01
200900000854,7,0,2,3,22,B01
200900000855,30,0,2,3,1,B01
200900000855,7,0,2,2,15,A01
200900000856,2,0,0,0,17,A01
200900000857,2,0,2,8,11,A01
200900000857,30,0,2,7,1,B01
200900000858,7,0,2,4,23,B01
200900000858,7,0,2,1,2,A01
200900000859,7,0,2,1,2,A01
200900000859,7,0,2,4,2,B01
200900000860,7,0,2,2,10,A01
200900000860,31,0,2,1,1,B01
200900000861,10,0,2,1,2,A01
200900000861,7,0,2,4,23,B01
200900000862,13,0,2,5,1,B01
200900000862,33,0,2,1,1,A01
200900000863,33,0,0,8,1,A01
200900000864,7,0,1,0,15,A01
200900000865,7,0,1,1,16,A01
200900000866,30,0,1,1,1,A01
200900000867,33,0,2,8,1,B01
200900000867,7,0,2,2,12,A01
200900000868,32,0,1,1,16,A01
200900000869,7,0,2,3,15,A01
200900000869,33,0,2,1,5,B01
200900000870,7,0,2,2,15,A01
200900000870,32,0,2,0,7,B01
200900000871,7,0,2,3,22,A01
200900000871,2,0,2,3,17,C01
200900000871,7,0,2,3,2,B01
200900000872,30,0,2,7,1,B01
200900000872,7,0,2,2,1,A01
200900000873,32,0,2,2,17,A01
200900000873,7,0,2,6,15,B01
200900000874,10,0,2,3,2,A01
200900000874,7,0,2,4,23,C01
200900000874,7,0,2,0,2,B01
200900000875,7,12,1,1,1,A01
200900000876,7,0,2,3,15,B01
200900000876,34,0,2,2,17,A01
200900000877,7,0,1,0,1,Z01
200900000878,7,0,2,4,23,C01
200900000878,7,0,2,1,2,A01
200900000878,7,0,2,4,23,B01
200900000879,38,0,2,0,1,C01
200900000879,7,0,2,5,12,B01
200900000879,33,0,2,3,2,A01
200900000880,7,0,2,8,13,A01
200900000880,7,4,2,7,1,B01
200900000880,7,0,2,8,1,C01
200900000881,7,0,2,3,1,A01
200900000881,7,0,2,5,16,B01
200900000882,7,0,2,8,13,A01
200900000882,7,4,2,7,1,B01
200900000883,7,0,2,1,2,A01
200900000883,7,14,2,4,23,B01
200900000884,7,0,2,3,1,B01
200900000884,7,0,2,2,1,A01
200900000885,1,0,2,8,18,A01
200900000885,7,0,2,7,23,B01
200900000886,7,0,1,2,16,A01
200900000887,7,0,1,2,1,A01
200900000888,7,3,2,4,23,B01
200900000888,7,0,2,1,2,Z01
200900000888,7,0,2,4,23,A01
200900000889,1,0,1,0,1,A01
200900000890,2,0,2,8,7,A01
200900000890,7,0,2,2,14,B01
200900000891,7,0,2,1,1,B01
200900000891,34,0,2,1,1,A01
200900000892,33,9,2,8,7,B01
200900000892,13,0,2,2,16,A01
200900000893,7,0,2,3,22,A01
200900000893,1,0,2,1,1,B01
200900000894,32,0,0,8,1,A01
200900000895,7,0,2,3,15,A01
200900000895,31,0,2,1,17,B01
200900000896,33,0,0,0,21,A01
200900000897,32,0,0,0,21,A01
200900000898,7,0,2,2,1,B01
200900000898,7,0,2,3,10,A01
200900000899,30,0,1,8,1,A01
200900000900,31,4,0,3,14,A01
200900000901,32,0,0,7,17,A01
200900000902,7,0,1,2,16,A01
200900000903,2,1,2,1,17,A01
200900000903,7,0,2,8,1,B01
200900000904,1,0,2,8,13,B01
200900000904,32,0,2,7,17,A01
200900000905,30,15,0,7,1,A01
200900000906,31,4,2,1,3,A01
200900000906,7,0,2,8,11,B01
200900000907,7,0,2,2,1,B01
200900000907,31,0,2,3,11,A01
200900000908,2,8,2,7,19,A01
200900000908,7,0,2,2,1,B01
200900000909,32,0,1,2,17,A01
200900000910,7,0,2,2,15,A01
200900000910,32,0,2,1,1,B01
200900000911,7,0,2,7,16,A01
200900000911,32,0,2,3,18,B01
200900000912,32,0,0,7,21,A01
200900000913,7,0,1,2,1,A01
200900000914,7,1,0,2,13,A01
200900000915,7,0,2,6,12,A01
200900000915,33,0,2,2,1,B01
200900000916,32,0,0,0,1,A01
200900000917,32,0,2,7,1,A01
200900000917,33,0,2,8,1,B01
200900000918,7,0,2,7,1,B01
200900000918,2,0,2,1,1,A01
200900000919,7,0,2,0,1,B01
200900000919,7,14,2,0,1,A01
200900000920,7,0,2,2,16,A01
200900000920,33,0,2,2,7,B01
200900000921,32,1,1,1,1,A01
200900000922,7,0,2,5,1,B01
200900000922,31,0,2,8,3,A01
200900000922,7,0,2,6,11,C01
200900000923,1,0,2,7,5,B01
200900000923,7,0,2,2,15,A01
200900000924,7,0,2,1,2,A01
200900000924,7,0,2,4,23,B01
200900000925,7,0,1,2,1,A01
200900000926,7,0,2,2,16,B01
200900000926,30,0,2,8,18,A01
200900000927,10,0,2,6,1,B01
200900000927,30,0,2,5,17,A01
200900000928,2,0,0,8,18,A01
200900000929,2,1,0,1,1,A01
200900000930,1,0,1,1,1,A01
200900000931,37,0,2,1,1,A01
200900000931,7,0,2,8,1,B01
200900000932,7,0,2,2,1,A01
200900000932,34,0,2,1,1,B01
200900000933,7,0,2,7,1,B01
200900000933,30,0,2,7,1,A01
200900000934,32,6,0,8,13,A01
200900000935,2,0,2,3,2,A01
200900000935,7,0,2,5,2,B01
200900000936,37,0,1,2,1,A01
200900000937,15,0,2,3,1,B01
200900000937,33,0,2,7,16,A01
200900000938,7,0,2,1,9,Z01
200900000938,1,0,2,7,1,A01
200900000939,7,0,1,4,4,Z01
200900000940,30,0,1,1,7,A01
200900000941,7,0,2,3,10,A01
200900000941,33,0,2,1,17,B01
200900000942,30,0,0,0,1,A01
200900000943,2,0,2,1,15,B01
200900000943,10,0,2,4,4,A01
200900000944,32,0,2,3,18,A01
200900000944,7,0,2,2,16,B01
200900000945,33,0,2,1,1,B01
200900000945,7,0,2,3,15,A01
200900000946,7,0,2,2,16,A01
200900000946,32,0,2,3,18,B01
200900000947,33,0,1,5,1,A01
200900000948,1,0,2,7,9,B01
200900000948,10,0,2,1,1,A01
200900000949,7,15,1,1,15,A01
200900000950,7,0,2,3,15,B01
200900000950,33,0,2,2,1,A01
200900000951,32,0,1,1,1,A01
200900000952,7,0,2,8,15,B01
200900000952,33,0,2,9,1,A01
200900000953,7,0,2,3,1,B01
200900000953,2,0,2,1,1,A01
200900000954,30,0,2,1,2,A01
200900000954,7,0,2,6,2,B01
200900000955,7,0,2,3,1,B01
200900000955,7,0,2,2,1,A01
200900000956,7,0,2,3,10,A01
200900000956,30,0,2,2,1,B01
200900000957,7,0,1,0,15,A01
200900000958,33,0,1,1,17,A01
200900000959,31,0,0,1,21,A01
200900000960,10,0,1,3,15,A01
200900000961,31,0,1,1,17,A01
200900000962,32,0,2,8,3,B01
200900000962,7,0,2,7,12,A01
200900000963,7,0,2,2,16,A01
200900000963,2,0,2,8,1,B01
200900000964,33,14,0,1,11,A01
200900000965,33,1,2,0,1,B01
200900000965,7,0,2,1,15,A01
200900000966,32,0,0,7,16,A01
200900000967,30,0,2,7,1,B01
200900000967,7,0,2,2,10,A01
200900000968,30,11,0,1,13,A01
